ID,risk_probability_default,decision
5117945,0.9999996393572081,Rejected
5117946,0.9999999278171069,Rejected
5117947,0.9999999739176957,Rejected
5117948,0.9999999690708071,Rejected
5117949,0.9999999677457619,Rejected
5117950,0.00046041989240590644,Approved
5117951,4.442284291294741e-05,Approved
5117959,0.03645096097783802,Approved
5117960,0.0011156897367066358,Approved
5117961,0.9999861323970494,Rejected
5117963,0.9999982031873991,Rejected
5117964,0.00029431376958848564,Approved
5117965,0.013436291201277541,Approved
5117966,0.008106132189878374,Approved
5117967,0.008106132189878374,Approved
5117968,0.0006538253049574703,Approved
5117970,0.002230184404630997,Approved
5117971,0.0020739859063083005,Approved
5117982,0.005254355661561993,Approved
5117984,0.029676835511668276,Approved
5117973,0.9999974354227051,Rejected
5117974,0.002772411566294846,Approved
5117975,0.0012114036662664606,Approved
5117976,0.002772411566294846,Approved
5117977,0.002772411566294846,Approved
5117978,0.0008456508898625743,Approved
5117979,0.0008456508898625743,Approved
5117980,0.052364362974795665,Approved
5117985,0.9999987817915,Rejected
5117986,0.00011129534961924383,Approved
5117987,0.00011129534961924383,Approved
5117988,0.00012208675599002642,Approved
5117989,0.00011129534961924383,Approved
5117991,0.09459666888485387,Approved
5117994,3.596552415228551e-05,Approved
5117995,0.0003896094944071399,Approved
5117996,0.9999993750053946,Rejected
5117997,0.999999295444998,Rejected
5118000,0.9999993392936322,Rejected
5118004,0.0015552393448507412,Approved
5118005,0.0012718665843177467,Approved
5118006,0.0003042916183052262,Approved
5118012,0.03038580363583638,Approved
5118013,0.004370054342434047,Approved
5118016,7.842717961668879e-06,Approved
5118017,0.001714620452148193,Approved
5118018,0.004519914579825432,Approved
5118019,0.0002479751183419662,Approved
5118020,0.00015087898493997126,Approved
5118021,8.743558237041846e-06,Approved
5118022,5.564844092952565e-05,Approved
5118023,0.00015087898493997126,Approved
5118024,0.99999861821471,Rejected
5118031,0.0020468849979398177,Approved
5118032,0.0004393118777952962,Approved
5118033,0.0020260460502892637,Approved
5118034,0.0002608535209994991,Approved
5118035,0.0034535223691963,Approved
5118036,0.0034535223691963,Approved
5118037,0.0008542992097042357,Approved
5118038,0.005870874496112385,Approved
5118039,0.00510877639135592,Approved
5118040,0.00510877639135592,Approved
5118041,0.00510877639135592,Approved
5118042,0.013749147643293656,Approved
5118043,0.002627023958998106,Approved
5118047,0.00040060275549699137,Approved
5118048,1.966965545179709e-05,Approved
5118049,0.0005209399765320296,Approved
5118050,0.0013659665151785063,Approved
5118051,0.0007912133843637451,Approved
5118052,0.009952430482500786,Approved
5118053,0.003213370260794783,Approved
5118054,0.009952430482500786,Approved
5118055,0.0008444732076724826,Approved
5118056,0.0024842897000803155,Approved
5118057,0.35734407553252723,Approved
5118058,0.019665846195222016,Approved
5118059,0.019665846195222016,Approved
5118061,0.005436021287011888,Approved
5118062,0.0005214883487764375,Approved
5118063,0.0005214883487764375,Approved
5118064,0.00014633213047985033,Approved
5118066,0.001172257005895397,Approved
5118067,0.00010010163265495655,Approved
5118073,0.9999994493334824,Rejected
5118076,0.04255691947369372,Approved
5118077,0.04255691947369372,Approved
5118078,0.04255691947369372,Approved
5118079,0.04255691947369372,Approved
5118080,9.036974054204194e-05,Approved
5118081,9.036974054204194e-05,Approved
5118082,0.0009677719811101212,Approved
5118083,0.0009677719811101212,Approved
5118084,9.036974054204194e-05,Approved
5118085,9.036974054204194e-05,Approved
5118086,6.817151620798389e-05,Approved
5118088,0.00015017461000801092,Approved
5118089,0.027682514472545616,Approved
5118090,0.00023698454321016533,Approved
5118091,0.00015017461000801092,Approved
5118092,0.00015017461000801092,Approved
5118093,0.0011195306709733766,Approved
5118097,0.0022219474098372693,Approved
5118098,0.0006782639317185439,Approved
5118099,9.130042695728926e-05,Approved
5118100,0.9999977116530362,Rejected
5118101,0.0001812718087298606,Approved
5118102,0.9999969314932904,Rejected
5118103,0.0005563297937682444,Approved
5118104,0.0008384300531887481,Approved
5118105,0.009897396747114177,Approved
5118106,0.004459934668812485,Approved
5118107,0.001591557938151353,Approved
5118108,0.009342277477546844,Approved
5118109,0.0004684339252950131,Approved
5118110,0.00012369447096578459,Approved
5118112,0.9999991627595235,Rejected
5118113,0.00044477420211968204,Approved
5118111,0.99999987750946,Rejected
5118114,0.00351140041195058,Approved
5118115,0.01393847683626594,Approved
5118118,0.002243546346700248,Approved
5118119,0.00139215451399806,Approved
5118120,0.00351140041195058,Approved
5118121,0.00351140041195058,Approved
5118123,0.0008848280083259735,Approved
5118124,4.838150397377682e-06,Approved
5118125,0.001661282511515497,Approved
5118126,4.838150397377682e-06,Approved
5118127,4.857968960490382e-05,Approved
5118128,5.5411447105428705e-05,Approved
5118129,5.5411447105428705e-05,Approved
5118131,3.3866732354625945e-06,Approved
5118133,5.5411447105428705e-05,Approved
5118134,5.5411447105428705e-05,Approved
5118135,1.3501101900674737e-05,Approved
5118138,5.5411447105428705e-05,Approved
5118139,5.2956983247447545e-05,Approved
5118140,5.5411447105428705e-05,Approved
5118145,8.930688520264089e-05,Approved
5118146,9.462206363005575e-06,Approved
5118147,0.014646592087128452,Approved
5118148,0.014646592087128452,Approved
5118149,0.9999997296452239,Rejected
5118150,0.9999999080267625,Rejected
5118151,0.9999997296452239,Rejected
5118152,0.00010036214439477043,Approved
5118153,0.000192378968611823,Approved
5118154,0.0176006410243883,Approved
5118155,0.0030317223688375253,Approved
5118156,0.002752134513668663,Approved
5118157,0.004889870701269269,Approved
5118158,7.489533766422648e-05,Approved
5118159,0.007108839688645711,Approved
5118160,0.002752134513668663,Approved
5118161,0.004250283790856462,Approved
5118162,0.003826693833937703,Approved
5118163,0.02039757865378285,Approved
5118164,3.271025170496397e-05,Approved
5118166,0.9999980388529365,Rejected
5118167,0.9999980388529365,Rejected
5118171,0.9999991833468308,Rejected
5118172,0.04347118091390344,Approved
5118173,0.02158538090949342,Approved
5118174,0.0052314979934613755,Approved
5118179,0.0004345640018496156,Approved
5118180,0.003921863953764787,Approved
5118181,0.00046932929530487484,Approved
5118182,0.9999999377679184,Rejected
5118183,0.9999999076034519,Rejected
5118184,0.0001934190269474572,Approved
5118185,0.0001934190269474572,Approved
5118186,0.0001934190269474572,Approved
5118187,0.0001934190269474572,Approved
5118192,1.0401124042344891e-05,Approved
5118193,3.6574521975885492e-06,Approved
5118194,2.7197527457740957e-05,Approved
5118195,3.0405804712790107e-06,Approved
5118196,3.6574521975885492e-06,Approved
5118197,0.0012756137281069277,Approved
5118198,0.000804902435463304,Approved
5118210,1.8339672431554433e-05,Approved
5118211,7.643125088922828e-05,Approved
5118212,0.00012425041440894895,Approved
5118213,1.4002674074954053e-05,Approved
5118216,6.462400508549412e-06,Approved
5118217,0.00047384185862747486,Approved
5118218,0.00047384185862747486,Approved
5118223,8.348646317353995e-05,Approved
5118225,0.0007861362851741961,Approved
5118226,8.348646317353995e-05,Approved
5118227,0.00022360078049596177,Approved
5118230,0.0033862385570496145,Approved
5118231,0.0033862385570496145,Approved
5118232,0.0013543464721050814,Approved
5118233,0.007185143346089786,Approved
5118234,0.007185143346089786,Approved
5118235,0.002317939524746196,Approved
5118241,0.03208473533664973,Approved
5118242,8.404000530097651e-05,Approved
5118243,7.76224474124636e-05,Approved
5118246,8.404000530097651e-05,Approved
5118247,0.0009015144119749897,Approved
5118248,0.026657098571465487,Approved
5118252,0.0023228224545397383,Approved
5118253,0.0007769084056603292,Approved
5118254,0.0006884475231787012,Approved
5118255,0.0006884475231787012,Approved
5118256,0.003567918567595531,Approved
5118270,8.37330671776068e-06,Approved
5118271,1.4654202108238615e-05,Approved
5118275,0.9999996227589383,Rejected
5118276,0.007124886797425215,Approved
5118282,0.007124886797425215,Approved
5118284,0.007124886797425215,Approved
5118286,0.0018496813704892328,Approved
5118287,1.7475368702676627e-05,Approved
5118288,2.957976856387995e-05,Approved
5118289,0.0015775956446795706,Approved
5118291,0.9999927001911249,Rejected
5118292,9.869819325994678e-05,Approved
5118293,0.9999980618131659,Rejected
5118294,0.9999923152392113,Rejected
5118295,0.00025001126719737833,Approved
5118296,0.9999980618131659,Rejected
5118297,0.9999980618131659,Rejected
5118298,9.869819325994678e-05,Approved
5118299,0.9999895862061675,Rejected
5118300,0.00029743750396102786,Approved
5118301,0.999997610739241,Rejected
5118302,0.9999979223939254,Rejected
5118303,0.9999802688787314,Rejected
5118304,1.7403496647725488e-05,Approved
5118305,3.6790929075377963e-06,Approved
5118306,2.790558891747603e-06,Approved
5118307,0.9999999907284934,Rejected
5118308,0.9988858010657645,Rejected
5118309,0.9974529035729105,Rejected
5118310,0.00018115470400245187,Approved
5118311,0.00014571094311121574,Approved
5118312,0.9950456807660177,Rejected
5118313,0.9950456807660177,Rejected
5118316,0.633774228581945,Approved
5118315,0.0003258224524751809,Approved
5118321,0.0028632956374817853,Approved
5118324,4.5896929867111074e-05,Approved
5118325,9.948857579842316e-05,Approved
5118326,9.948857579842316e-05,Approved
5118327,6.497497009712258e-05,Approved
5118328,0.0030430980140405527,Approved
5118329,0.0014603020731402162,Approved
5118330,0.9999944325643246,Rejected
5118331,0.9999944325643246,Rejected
5118332,0.010135208626096742,Approved
5118349,0.00031622092557262893,Approved
5118352,0.008974412195663967,Approved
5118353,0.008974412195663967,Approved
5118354,4.586840746676335e-05,Approved
5118355,0.0003992853932492694,Approved
5118356,0.0003337226134029587,Approved
5118357,0.0003879749248373709,Approved
5118358,0.0011175468612524084,Approved
5118359,0.0007521862537856907,Approved
5118360,0.002700818309329507,Approved
5118361,0.0023093371939481955,Approved
5118362,7.550515885974182e-05,Approved
5118363,0.004373712318548991,Approved
5118364,0.006193945871613968,Approved
5118372,0.9999917974704239,Rejected
5118373,0.9999906978367765,Rejected
5118374,0.9999970571187815,Rejected
5118376,0.9999970571187815,Rejected
5118377,0.9999917974704239,Rejected
5118378,0.9999998326239299,Rejected
5118391,0.00018098506082995616,Approved
5118392,0.00011774280957819737,Approved
5118393,0.0001828715723997745,Approved
5118394,0.0005511009249019609,Approved
5118395,0.00027451259506584407,Approved
5118396,0.007839760256482026,Approved
5118397,0.008831991854073002,Approved
5118398,0.00029665808101318736,Approved
5118399,0.00029665808101318736,Approved
5118400,0.00029665808101318736,Approved
5118401,0.00029665808101318736,Approved
5118403,2.9702352949231454e-05,Approved
5118405,2.9702352949231454e-05,Approved
5118406,1.7535566333607794e-05,Approved
5118407,1.5016126793733043e-05,Approved
5118408,0.009716927311175294,Approved
5118409,0.009716927311175294,Approved
5118411,0.03067733200221646,Approved
5118412,0.06166290657888365,Approved
5118413,0.00025468863039852406,Approved
5118414,0.0013028531617997432,Approved
5118415,0.00011609208345637259,Approved
5118416,0.0016524292924741356,Approved
5118417,0.0006456741617962333,Approved
5118418,0.9999983362582496,Rejected
5118419,0.9999991484140147,Rejected
5118423,8.360387078944731e-05,Approved
5118424,1.3624147641041755e-05,Approved
5118426,0.001240018669468344,Approved
5118427,0.016194288344855617,Approved
5118431,0.0021684891085946185,Approved
5118432,0.0011673553477692597,Approved
5118433,0.0014913180002891486,Approved
5118434,0.0014913180002891486,Approved
5118435,0.0020789676549832284,Approved
5118436,0.0009580885469599524,Approved
5118437,0.0017518961362957826,Approved
5118438,0.001590624085315923,Approved
5118439,0.001590624085315923,Approved
5118441,0.9999999488618079,Rejected
5118444,1.745213691172407e-05,Approved
5118445,6.142195664615298e-05,Approved
5118446,0.029138344289082335,Approved
5118447,0.007322077724487586,Approved
5118448,0.9999993533484848,Rejected
5118449,0.9999992750791394,Rejected
5118450,1.1831275176762584e-05,Approved
5118451,0.9999992750791394,Rejected
5118452,0.9999992750791394,Rejected
5118453,0.0013750002281920422,Approved
5118454,0.9999995039858731,Rejected
5118455,0.0058458128742784644,Approved
5118456,0.007025925534797285,Approved
5118457,0.0015639249430768503,Approved
5118458,0.0010061216798586828,Approved
5118460,0.0010061216798586828,Approved
5118461,4.807651204539964e-05,Approved
5118463,0.012320241607965288,Approved
5118464,0.0005283643664594051,Approved
5118467,4.1644510924477175e-05,Approved
5118468,0.0028785645529899955,Approved
5118469,0.0006539041762129729,Approved
5118470,0.0005283643664594051,Approved
5118471,0.005870912849398408,Approved
5118472,0.9999997391055061,Rejected
5118473,0.9999998794997672,Rejected
5118475,0.0013622168335350475,Approved
5118476,0.9999998794997672,Rejected
5118477,0.9999995904484021,Rejected
5118478,0.9999998794997672,Rejected
5118479,0.9999996973224868,Rejected
5118480,0.04036502840438265,Approved
5118481,0.0021420878633916602,Approved
5118482,0.0021420878633916602,Approved
5118483,0.0021420878633916602,Approved
5118486,0.0009901748973167417,Approved
5118487,0.006733907784430798,Approved
5118488,0.00017683901296090262,Approved
5118489,0.006139955895463536,Approved
5118490,4.045198721946911e-05,Approved
5118491,0.9999998570444693,Rejected
5118492,0.009321608075145748,Approved
5118493,0.041321633703123695,Approved
5118494,0.00023718703119851394,Approved
5118495,0.000364042452052837,Approved
5118496,0.00021280623058801354,Approved
5118497,0.00022553076561332354,Approved
5118499,0.005253497057344893,Approved
5118500,0.014068755329007315,Approved
5118517,4.670827749277434e-05,Approved
5118518,0.9999997056674081,Rejected
5118520,0.11451325806548539,Approved
5118526,0.01664515701334532,Approved
5118527,0.008877054849452844,Approved
5118528,0.07886562058208395,Approved
5118529,9.594615227642927e-05,Approved
5118531,0.016931135460372677,Approved
5118532,0.016931135460372677,Approved
5118533,0.011848501572435497,Approved
5118534,0.001246830359431859,Approved
5118535,1.115535675273862e-05,Approved
5118536,1.4842142981893045e-05,Approved
5118537,0.00019713661421225066,Approved
5118538,1.115535675273862e-05,Approved
5118540,6.881838693752461e-05,Approved
5118542,0.0003268761106774359,Approved
5118543,1.8543676344940383e-05,Approved
5118550,0.7328613810169882,Rejected
5118551,0.933886801131423,Rejected
5118552,0.9999999037058072,Rejected
5118553,0.005893781628972734,Approved
5118555,9.464478634639994e-06,Approved
5118556,0.9999993517653066,Rejected
5118557,4.205223763264585e-05,Approved
5118559,0.9999997053411773,Rejected
5118560,0.0023346078201613467,Approved
5118561,0.0003274631316046802,Approved
5118563,0.06312049242408062,Approved
5118564,0.0011301977240809047,Approved
5118566,0.001090845416228124,Approved
5118567,0.0025986800960314843,Approved
5118570,0.008015764561909168,Approved
5118571,0.021328241660774454,Approved
5118572,0.007949520034337394,Approved
5118573,0.008015764561909168,Approved
5118574,0.00026394097185858303,Approved
5118575,0.00014954780380584657,Approved
5118576,0.00014954780380584657,Approved
5118577,7.527160360509168e-05,Approved
5118580,0.0007024060889412291,Approved
5118581,0.004589894939825061,Approved
5118582,0.004124458612852342,Approved
5118583,0.0028348894717440923,Approved
5118584,0.0028348894717440923,Approved
5118585,0.0030099800342268455,Approved
5118586,0.0028348894717440923,Approved
5118587,0.01025626495704781,Approved
5118588,0.0028348894717440923,Approved
5118589,0.00295266807276143,Approved
5118590,0.0006430241947380623,Approved
5118591,2.2224534011649885e-05,Approved
5118592,0.00011224022416106415,Approved
5118593,0.00011224022416106415,Approved
5118594,0.009494954822718737,Approved
5118595,0.0029709588177734034,Approved
5118596,0.012533969244550814,Approved
5118597,0.015409670836739905,Approved
5118598,0.18278037580148074,Approved
5118600,0.0022469153876984453,Approved
5118602,0.00045645663871798063,Approved
5118603,0.004413304303069142,Approved
5118604,0.004696208149426383,Approved
5118605,0.004696208149426383,Approved
5118606,0.004696208149426383,Approved
5118607,0.004946480207792208,Approved
5118608,0.01003872843918031,Approved
5118609,0.9999992673453212,Rejected
5118611,0.000442583821133021,Approved
5118612,0.0009319446120471273,Approved
5118613,2.610629066943637e-05,Approved
5118614,0.00029087455388830175,Approved
5118615,0.002660359396062455,Approved
5118616,0.03727531811447536,Approved
5118617,6.737120824438413e-05,Approved
5118618,6.195099211738026e-05,Approved
5118619,0.000910338983178786,Approved
5118620,0.9999932394084097,Rejected
5118630,0.07112279562395797,Approved
5118635,0.07112279562395797,Approved
5118636,0.0007027615615516234,Approved
5118631,0.15094971583404598,Approved
5118632,0.0029593474412642077,Approved
5118637,1.2125279287176232e-06,Approved
5118638,1.2125279287176232e-06,Approved
5118639,3.461758236136176e-07,Approved
5118640,1.2125279287176232e-06,Approved
5118641,1.2125279287176232e-06,Approved
5118642,1.2125279287176232e-06,Approved
5118644,0.9941595532707872,Rejected
5118645,0.0006734059411357834,Approved
5118646,0.05174225486555253,Approved
5118647,0.9999967346049528,Rejected
5118649,9.615100878765018e-05,Approved
5118650,0.999998381480765,Rejected
5125120,0.00304281067279331,Approved
5125121,0.010497412834450704,Approved
5125122,0.0025809253484612104,Approved
5125123,0.0005333111800103417,Approved
5125124,0.11880661862233625,Approved
5125125,0.01675342155705414,Approved
5125126,0.01675342155705414,Approved
5125127,0.003340481044187231,Approved
5125129,0.009224319415682268,Approved
5125130,0.009224319415682268,Approved
5125133,0.00027888294574539827,Approved
5125134,0.00027888294574539827,Approved
5125136,0.022908609645507578,Approved
5125137,0.051460760733817945,Approved
5125140,0.03160926489581338,Approved
5125141,0.0030007031739338738,Approved
5125143,2.9044113330687938e-05,Approved
5125145,0.0011466279613934515,Approved
5125147,0.0005997251324068841,Approved
5125148,0.0033454560100507087,Approved
5125154,0.006180571123491457,Approved
5125156,0.0009739940096181234,Approved
5125157,0.0010286127671551312,Approved
5125158,0.004015467163551904,Approved
5125159,0.030398071063530627,Approved
5125160,0.03326245167193448,Approved
5125161,0.9999998840029726,Rejected
5125162,0.01161135876725746,Approved
5125163,0.004015467163551904,Approved
5125164,0.02045217497357457,Approved
5125165,0.006224774222476533,Approved
5125166,0.004015467163551904,Approved
5125170,0.0008562329382610456,Approved
5125172,0.00989199341954,Approved
5125173,0.0005185755315913399,Approved
5125174,0.00989199341954,Approved
5125175,5.907043870325111e-06,Approved
5125176,0.0001273145684426447,Approved
5125177,0.041309639041582434,Approved
5125178,0.001028919349978728,Approved
5125179,0.011407888311745332,Approved
5125180,0.011407888311745332,Approved
5125181,3.0378071711597048e-05,Approved
5125182,3.0378071711597048e-05,Approved
5125184,0.02262786437644274,Approved
5125185,0.0008876848753029983,Approved
5125186,0.00322214137361181,Approved
5125187,0.0012696389935759212,Approved
5125188,0.00322214137361181,Approved
5125190,5.412047517889115e-05,Approved
5125191,9.50304035597317e-05,Approved
5125192,9.50304035597317e-05,Approved
5125193,0.0005110630138669468,Approved
5125194,0.0002875950424302448,Approved
5125196,7.616229383098029e-06,Approved
5125197,7.468351928690754e-06,Approved
5125198,4.440309266795139e-05,Approved
5125200,6.797040700025938e-06,Approved
5125202,7.3522630757069505e-06,Approved
5125203,7.3522630757069505e-06,Approved
5125205,6.797040700025938e-06,Approved
5125206,0.00012928452302442964,Approved
5125207,4.440309266795139e-05,Approved
5125208,7.468351928690754e-06,Approved
5125209,0.004085893455235031,Approved
5125210,0.016685504246868304,Approved
5125212,0.0001269798694232567,Approved
5125214,0.0008309272514911731,Approved
5125215,0.003479690154645378,Approved
5125216,0.009633160593566477,Approved
5125217,0.010210091420094316,Approved
5125218,0.0032089974415561466,Approved
5125219,0.012463660804152359,Approved
5125220,0.0007354827406770023,Approved
5125221,0.0007354827406770023,Approved
5125222,0.0007354827406770023,Approved
5125223,0.008657358748511845,Approved
5125224,0.008657358748511845,Approved
5125225,2.464581455791594e-05,Approved
5125226,2.464581455791594e-05,Approved
5125227,0.000786999909793663,Approved
5125229,0.0012657950564897683,Approved
5125230,0.002377276064271859,Approved
5125231,0.00043455651229762306,Approved
5125232,0.00031970896566713017,Approved
5125233,0.0022279782622731245,Approved
5125234,0.0009289079649793194,Approved
5125235,0.000786999909793663,Approved
5125236,2.464581455791594e-05,Approved
5125237,0.0009289079649793194,Approved
5125238,0.1615065796078085,Approved
5125239,0.0001231167536169953,Approved
5125240,0.00128477467713924,Approved
5125242,0.002259729957129723,Approved
5125243,0.002259729957129723,Approved
5125244,0.0008189473945544902,Approved
5125245,0.0027334417468192554,Approved
5125246,0.0024429264017520203,Approved
5125247,0.0008189473945544902,Approved
5125248,0.0027334417468192554,Approved
5125249,0.0024429264017520203,Approved
5125250,0.002601780544906131,Approved
5125251,0.0004803029155596159,Approved
5125252,0.0021320929770505814,Approved
5125253,0.003712915655698522,Approved
5125254,0.0009047744862453888,Approved
5125255,0.0025298929410504764,Approved
5125256,1.2666263713800224e-05,Approved
5125257,0.9999997213567394,Rejected
5125258,0.0012283685238863374,Approved
5125259,0.9999997213567394,Rejected
5125260,0.014304863194292467,Approved
5125261,0.00319641387060669,Approved
5125262,0.008414331681352326,Approved
5125263,0.03450709154760747,Approved
5125264,0.0006471114944615516,Approved
5125265,0.0003067194110801709,Approved
5125266,0.0003067194110801709,Approved
5125267,0.0005790227598887874,Approved
5125268,0.0003067194110801709,Approved
5125269,4.4166979434727546e-05,Approved
5125270,0.004049659610338703,Approved
5125271,0.001001147443514751,Approved
5125272,0.0020545069986652766,Approved
5125273,0.002071362562021173,Approved
5125274,0.0019828928439408412,Approved
5125275,7.260200229490702e-05,Approved
5125276,3.206352624983236e-06,Approved
5125277,2.53861241893841e-06,Approved
5125280,0.00022004574362171817,Approved
5125281,0.00022004574362171817,Approved
5125282,0.00022004574362171817,Approved
5125283,7.260200229490702e-05,Approved
5125284,0.00022004574362171817,Approved
5125286,0.00011103369913623838,Approved
5125288,0.00011103369913623838,Approved
5125289,0.9999978856378152,Rejected
5125290,0.003732715327747902,Approved
5125291,0.003724534393134752,Approved
5125293,0.0013289105627198622,Approved
5125294,0.0017015648727990863,Approved
5125295,0.005216562275484888,Approved
5125296,0.9999997781506967,Rejected
5125297,0.008421252734593812,Approved
5125299,0.9999992215298198,Rejected
5125300,0.9999998320951753,Rejected
5125301,0.008421252734593812,Approved
5125302,0.9999998324092166,Rejected
5125303,0.0003931752167537187,Approved
5125304,0.00030600572940400224,Approved
5125305,0.9999995947763024,Rejected
5125306,0.0013682472383679458,Approved
5125307,0.0008089171288167153,Approved
5125308,0.5780531492873375,Approved
5125309,0.0008618770861059982,Approved
5125310,0.9999995703141901,Rejected
5125311,0.9999999956882444,Rejected
5125312,0.0008064133296491638,Approved
5125313,0.9803859266366975,Rejected
5125314,0.0007947244963168677,Approved
5125317,0.00010639213715430515,Approved
5125318,0.0028399326685308282,Approved
5125319,0.002246954391335262,Approved
5125321,0.002246954391335262,Approved
5125322,0.002246954391335262,Approved
5125323,9.238011066131077e-05,Approved
5125324,9.238011066131077e-05,Approved
5125325,0.0017240070997152808,Approved
5125326,0.019593016010622154,Approved
5125327,0.9999997982294629,Rejected
5125328,7.275842314985966e-05,Approved
5125330,8.917834471746034e-06,Approved
5125331,0.9999994212067357,Rejected
5125332,8.917834471746034e-06,Approved
5125333,0.9999995220542639,Rejected
5125334,9.538714638514261e-05,Approved
5125335,0.999997565334317,Rejected
5125336,7.275842314985966e-05,Approved
5125337,7.275842314985966e-05,Approved
5125338,0.09384623751152495,Approved
5125339,0.9999998932292887,Rejected
5125340,0.9785517844275636,Rejected
5125341,0.9999999673945874,Rejected
5125342,6.258561831454712e-05,Approved
5125343,0.0005601637326075999,Approved
5125344,0.0009058183358081024,Approved
5125345,0.0005601637326075999,Approved
5125346,7.710527069372814e-05,Approved
5125347,2.3348382459550054e-05,Approved
5125348,0.000829526240067037,Approved
5125350,1.2338943602467241e-05,Approved
5125351,0.00019762750729857082,Approved
5125352,0.00018207282522266077,Approved
5125353,0.00019762750729857082,Approved
5125356,0.001226659573743081,Approved
5125357,0.001226659573743081,Approved
5125359,0.001226659573743081,Approved
5125362,0.001226659573743081,Approved
5125363,0.0008815060026745968,Approved
5125364,0.001226659573743081,Approved
5125372,5.216269186741188e-06,Approved
5125373,0.0004497369611660598,Approved
5125374,0.9999992816045248,Rejected
5125375,0.0007295452011431459,Approved
5125376,1.145635038572761e-05,Approved
5125379,9.772348270228624e-06,Approved
5125384,0.0005084316720048535,Approved
5125385,0.0027517122977866047,Approved
5125386,0.0005084316720048535,Approved
5125387,0.004136921275738439,Approved
5125388,0.00044881459517753217,Approved
5125389,0.004136921275738439,Approved
5125390,0.005731010007407853,Approved
5125391,0.0034534651039611645,Approved
5125392,0.00044881459517753217,Approved
5125393,0.03896863539216409,Approved
5125394,0.023633471360045285,Approved
5125395,0.1335028437693218,Approved
5125396,0.05314032549245477,Approved
5125397,0.007843932564689744,Approved
5125398,0.007843932564689744,Approved
5125399,0.9999998609466199,Rejected
5125400,0.007843932564689744,Approved
5125401,0.012124758061092545,Approved
5125402,0.9999995301937059,Rejected
5125403,0.9999995301937059,Rejected
5125404,0.011604496199475269,Approved
5125405,0.9999995301937059,Rejected
5125406,0.009224289562060775,Approved
5125407,0.009224289562060775,Approved
5125408,0.9999995301937059,Rejected
5125409,0.9999995301937059,Rejected
5125410,0.0006033662599933729,Approved
5125411,0.0005414483293154961,Approved
5125412,0.9999988750086426,Rejected
5125413,0.9999999894948631,Rejected
5125414,0.002546042251304897,Approved
5125415,0.9680928441072377,Rejected
5125416,0.7152744477345642,Rejected
5125417,0.05734098817233501,Approved
5125418,0.8155326771412431,Rejected
5125419,0.7152744477345642,Rejected
5125422,0.002567507367647715,Approved
5125425,0.006699711081461709,Approved
5125427,0.013665588077002216,Approved
5125428,0.013665588077002216,Approved
5125429,1.5492947217616062e-06,Approved
5125430,2.1792509417775928e-05,Approved
5125431,0.0057474079942273805,Approved
5125432,0.039694335480516985,Approved
5125433,0.004182619952727893,Approved
5125434,0.039694335480516985,Approved
5125437,0.9999952132861543,Rejected
5125440,0.9999961174180602,Rejected
5125441,4.6853085972926715e-05,Approved
5125443,0.00047827277397512283,Approved
5125444,0.9999952132861543,Rejected
5125445,4.6853085972926715e-05,Approved
5125447,0.00016856645771871835,Approved
5125452,0.00023962570017566697,Approved
5125453,0.00023962570017566697,Approved
5125454,0.0014870979324117899,Approved
5125455,0.0001943382333892643,Approved
5125456,0.0002243382520954352,Approved
5125457,0.00471037575801156,Approved
5125458,0.00321605745397403,Approved
5125459,0.00471037575801156,Approved
5125460,0.009095691615847711,Approved
5125461,0.009095691615847711,Approved
5125462,0.002603879528123828,Approved
5125463,0.020677356828024678,Approved
5125464,0.00010660449769818326,Approved
5125465,0.014224569124802943,Approved
5125466,0.0008047585985850266,Approved
5125467,0.00018813630388787343,Approved
5125468,3.7721068741488244e-05,Approved
5125471,0.00735363911910883,Approved
5125472,0.008185021182734346,Approved
5125474,0.0007341495718683876,Approved
5125475,0.0018046080180652705,Approved
5125476,0.01914217656006308,Approved
5125477,0.01914217656006308,Approved
5125478,0.00034660719709712185,Approved
5125481,0.007989244258236546,Approved
5125482,3.3663233456132694e-05,Approved
5125483,2.3592503307934088e-05,Approved
5125484,0.9999994750024689,Rejected
5125485,0.00012982642889136815,Approved
5125486,0.9999996464795793,Rejected
5125487,0.000516344641713332,Approved
5125488,0.020633723173832552,Approved
5125489,0.020633723173832552,Approved
5125490,0.032884641793265,Approved
5125491,0.10080011059592367,Approved
5125495,0.0005320961358830381,Approved
5125497,0.0012157403076939802,Approved
5125500,0.0017961990425531399,Approved
5125501,0.014126840007002,Approved
5125502,0.020914673255040952,Approved
5125503,0.0192709732362019,Approved
5125504,0.029146221354334517,Approved
5125508,0.999999333113669,Rejected
5125509,0.0014388216109169295,Approved
5125510,0.9999995566359058,Rejected
5125512,0.0016079561878622416,Approved
5125514,0.0016079561878622416,Approved
5125515,0.0017593321008070864,Approved
5125516,0.0017593321008070864,Approved
5125517,0.999999333113669,Rejected
5125518,0.006792554610144278,Approved
5125519,0.00010648711005274746,Approved
5125523,0.0002695879594084047,Approved
5125524,0.9999996418893443,Rejected
5125525,0.0002258198069228169,Approved
5125526,0.999997849060521,Rejected
5125527,0.9999987763399577,Rejected
5125528,0.9999992875147412,Rejected
5125530,1.653739674243235e-05,Approved
5125531,8.618584061499681e-06,Approved
5125532,1.6037449695905682e-05,Approved
5125533,0.00017947096210482074,Approved
5125534,2.4114504258968874e-05,Approved
